record_id,source,material_code,description,attributes,ground_truth_group,variant
cpse-06478,catalogue,POW-EQUIVALENT_1619-06478,INDUCTION MOTOR 5 KW 415 V ITEM 1619,"{""size"": ""5 kW"", ""standard"": ""CPSE-1619"", ""voltage"": ""415 V""}",equivalent_1619,abbreviation
cpse-08546,maintenance,SAI-SINGLETON_0045-08546,UNIQUE CPSE MATERIAL 0045 CERAMIC LINER,"{""size"": ""1045 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0045,unrelated
cpse-00719,maintenance,BPC-EQUIVALENT_0179-00719,ITEM 0179 INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""standard"": ""CPSE-0179"", ""voltage"": ""415 V""}",equivalent_0179,terminology
cpse-01190,maintenance,HPC-EQUIVALENT_0297-01190,WELD NECK FLANGE DN50 PN16 ITEM 0297,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-0297""}",equivalent_0297,abbreviation
cpse-01366,catalogue,SAI-EQUIVALENT_0341-01366,CARBON STEEL PIPE 50 MM SCH 40 ITEM 0341,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0341""}",equivalent_0341,abbreviation
cpse-04697,maintenance,COA-EQUIVALENT_1174-04697,SPIRAL WOUND GASKET DN50 ITEM 1174,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-1174""}",equivalent_1174,exact
cpse-07677,erp,COA-EQUIVALENT_1919-07677,INDUCTION MOTOR 5 KW 415 V ITEM 1919,"{""size"": ""5 kW"", ""standard"": ""CPSE-1919"", ""voltage"": ""415 V""}",equivalent_1919,exact
cpse-08496,erp,SAI-NEAR_MISS_0247_B-08496,CARBON STEEL PIPE 12 MM SCH 40 ITEM NM0247,"{""size"": ""12 mm"", ""standard"": ""ASTM A106""}",near_miss_0247_b,near_duplicate
cpse-04698,erp,POW-EQUIVALENT_1174-04698,SPIRAL WOUND GASKET DN50 ITEM 1174,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-1174""}",equivalent_1174,abbreviation
cpse-05394,erp,ONG-EQUIVALENT_1348-05394,STEEL WASHER M10 ITEM 1348,"{""size"": ""M10"", ""standard"": ""ISO 7089-1348""}",equivalent_1348,abbreviation
cpse-00894,erp,ONG-EQUIVALENT_0223-00894,POWER CABLE 4 CORE 240 V ITEM 0223,"{""size"": ""4 core"", ""standard"": ""CPSE-0223"", ""voltage"": ""240 V""}",equivalent_0223,abbreviation
cpse-05924,maintenance,ONG-EQUIVALENT_1480-05924,STEEL WASHER M10 बोल्ट ITEM 1480,"{""size"": ""M10"", ""standard"": ""ISO 7089-1480""}",equivalent_1480,multilingual
cpse-07440,erp,HPC-EQUIVALENT_1859-07440,INDUCTION MOTOR 5 KW 415 V ITEM 1859,"{""size"": ""5 kW"", ""standard"": ""CPSE-1859"", ""voltage"": ""415 V""}",equivalent_1859,unit_format
cpse-00268,catalogue,POW-EQUIVALENT_0066-00268,GATE VALVE 50mm 150 PSI ITEM 0066,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0066""}",equivalent_0066,unit_format
cpse-01064,maintenance,ONG-EQUIVALENT_0265-01064,STEEL BOLT M10 GRADE C बोल्ट ITEM 0265,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0265""}",equivalent_0265,multilingual
cpse-08262,erp,BHE-NEAR_MISS_0130_B-08262,WELD NECK FLANGE DN50 PN40 ITEM NM0130,"{""pressure"": ""PN40"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",near_miss_0130_b,near_duplicate
cpse-09496,catalogue,SAI-SINGLETON_0995-09496,UNIQUE CPSE MATERIAL 0995 CERAMIC LINER,"{""size"": ""1995 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0995,unrelated
cpse-01749,erp,BPC-EQUIVALENT_0437-01749,CARBON STEEL PIPE 50 MM SCH 40 ITEM 0437,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0437""}",equivalent_0437,exact
cpse-04559,maintenance,BPC-EQUIVALENT_1139-04559,ITEM 1139 INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""standard"": ""CPSE-1139"", ""voltage"": ""415 V""}",equivalent_1139,terminology
cpse-08977,catalogue,COA-SINGLETON_0476-08977,UNIQUE CPSE MATERIAL 0476 CERAMIC LINER,"{""size"": ""1476 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0476,unrelated
cpse-06248,maintenance,POW-EQUIVALENT_1561-06248,STEEL BOLT 10 mm GRADE C ITEM 1561,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1561""}",equivalent_1561,unit_format
cpse-06330,erp,HPC-EQUIVALENT_1582-06330,SPIRAL WOUND GASKET DN50 ITEM 1582,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-1582""}",equivalent_1582,abbreviation
cpse-04128,erp,POW-EQUIVALENT_1031-04128,INDUCTION MOTOR 5 KW 415 V ITEM 1031,"{""size"": ""5 kW"", ""standard"": ""CPSE-1031"", ""voltage"": ""415 V""}",equivalent_1031,unit_format
cpse-07797,erp,COA-EQUIVALENT_1949-07797,CARBON STEEL PIPE 50 MM SCH 40 ITEM 1949,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-1949""}",equivalent_1949,exact
cpse-08242,catalogue,BHE-NEAR_MISS_0120_B-08242,STEEL BOLT M10 GRADE C ITEM NM0120,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",near_miss_0120_b,near_duplicate
cpse-06179,maintenance,BPC-EQUIVALENT_1544-06179,ITEM 1544 DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15-1544""}",equivalent_1544,terminology
cpse-01644,erp,ONG-EQUIVALENT_0410-01644,STEEL BOLT M12 GRADE B बोल्ट ITEM 0410,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-0410""}",equivalent_0410,multilingual
cpse-09385,catalogue,GAI-SINGLETON_0884-09385,UNIQUE CPSE MATERIAL 0884 CERAMIC LINER,"{""size"": ""1884 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0884,unrelated
cpse-05319,erp,BPC-EQUIVALENT_1329-05319,ITEM 1329 WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-1329""}",equivalent_1329,terminology
cpse-03340,catalogue,HPC-EQUIVALENT_0834-03340,GATE VALVE 50mm 150 PSI ITEM 0834,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0834""}",equivalent_0834,unit_format
cpse-08180,maintenance,HPC-NEAR_MISS_0089_B-08180,POWER CABLE 4 CORE 415 V ITEM NM0089,"{""size"": ""4 core"", ""voltage"": ""415 V""}",near_miss_0089_b,near_duplicate
cpse-03105,erp,GAI-EQUIVALENT_0776-03105,DEEP GROOVE BALL BEARING 6205 ITEM 0776,"{""size"": ""6205"", ""standard"": ""ISO 15-0776""}",equivalent_0776,exact
cpse-04903,catalogue,IOC-EQUIVALENT_1225-04903,ITEM 1225 STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1225""}",equivalent_1225,terminology
cpse-06787,catalogue,COA-EQUIVALENT_1696-06787,ITEM 1696 STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089-1696""}",equivalent_1696,terminology
cpse-08263,catalogue,IOC-NEAR_MISS_0131_A-08263,CARBON STEEL PIPE 10 MM SCH 40 ITEM NM0131,"{""size"": ""10 mm"", ""standard"": ""ASTM A106""}",near_miss_0131_a,near_duplicate
cpse-09780,erp,HPC-SINGLETON_1279-09780,UNIQUE CPSE MATERIAL 1279 CERAMIC LINER,"{""size"": ""2279 mm"", ""standard"": ""CPSE-OTHER""}",singleton_1279,unrelated
cpse-03535,catalogue,GAI-EQUIVALENT_0883-03535,ITEM 0883 POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""standard"": ""CPSE-0883"", ""voltage"": ""240 V""}",equivalent_0883,terminology
cpse-09589,catalogue,BPC-SINGLETON_1088-09589,UNIQUE CPSE MATERIAL 1088 CERAMIC LINER,"{""size"": ""2088 mm"", ""standard"": ""CPSE-OTHER""}",singleton_1088,unrelated
cpse-06646,catalogue,SAI-EQUIVALENT_1661-06646,CARBON STEEL PIPE 50 MM SCH 40 ITEM 1661,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-1661""}",equivalent_1661,abbreviation
cpse-06491,maintenance,NTP-EQUIVALENT_1622-06491,ITEM 1622 STEEL HEX BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1622""}",equivalent_1622,terminology
cpse-08988,erp,POW-SINGLETON_0487-08988,UNIQUE CPSE MATERIAL 0487 CERAMIC LINER,"{""size"": ""1487 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0487,unrelated
cpse-08790,erp,HPC-SINGLETON_0289-08790,UNIQUE CPSE MATERIAL 0289 CERAMIC LINER,"{""size"": ""1289 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0289,unrelated
cpse-02976,erp,SAI-EQUIVALENT_0743-02976,INDUCTION MOTOR 5 KW 415 V ITEM 0743,"{""size"": ""5 kW"", ""standard"": ""CPSE-0743"", ""voltage"": ""415 V""}",equivalent_0743,unit_format
cpse-09271,catalogue,NTP-SINGLETON_0770-09271,UNIQUE CPSE MATERIAL 0770 CERAMIC LINER,"{""size"": ""1770 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0770,unrelated
cpse-06446,maintenance,SAI-EQUIVALENT_1611-06446,STEEL HEX NUT M10 GR B ITEM 1611,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-1611""}",equivalent_1611,abbreviation
cpse-07877,maintenance,COA-EQUIVALENT_1969-07877,STEEL BOLT M10 GRADE C ITEM 1969,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1969""}",equivalent_1969,exact
cpse-03305,maintenance,GAI-EQUIVALENT_0826-03305,SPIRAL WOUND GASKET DN50 ITEM 0826,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-0826""}",equivalent_0826,exact
cpse-00392,maintenance,BHE-EQUIVALENT_0097-00392,STEEL BOLT 10 mm GRADE C ITEM 0097,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0097""}",equivalent_0097,unit_format
cpse-07173,erp,IOC-EQUIVALENT_1793-07173,CARBON STEEL PIPE 50 MM SCH 40 ITEM 1793,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-1793""}",equivalent_1793,exact
cpse-05894,maintenance,ONG-EQUIVALENT_1473-05894,WELD NECK FLANGE DN50 PN16 ITEM 1473,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-1473""}",equivalent_1473,abbreviation
cpse-05679,erp,BPC-EQUIVALENT_1419-05679,ITEM 1419 STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-1419""}",equivalent_1419,terminology
cpse-06633,erp,IOC-EQUIVALENT_1658-06633,STEEL BOLT M12 GRADE B ITEM 1658,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1658""}",equivalent_1658,exact
cpse-06634,catalogue,ONG-EQUIVALENT_1658-06634,STEEL BOLT M12 GR B ITEM 1658,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1658""}",equivalent_1658,abbreviation
cpse-07117,catalogue,COA-EQUIVALENT_1779-07117,STEEL HEX NUT M10 GRADE B ITEM 1779,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-1779""}",equivalent_1779,exact
cpse-03235,catalogue,GAI-EQUIVALENT_0808-03235,ITEM 0808 STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089-0808""}",equivalent_0808,terminology
cpse-01492,catalogue,BHE-EQUIVALENT_0372-01492,STEEL BOLT 10 mm GRADE B ITEM 0372,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0372""}",equivalent_0372,unit_format
cpse-05033,maintenance,IOC-EQUIVALENT_1258-05033,SPIRAL WOUND GASKET DN50 ITEM 1258,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-1258""}",equivalent_1258,exact
cpse-02619,erp,BPC-EQUIVALENT_0654-02619,ITEM 0654 GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0654""}",equivalent_0654,terminology
cpse-02047,catalogue,COA-EQUIVALENT_0511-02047,ITEM 0511 POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""standard"": ""CPSE-0511"", ""voltage"": ""240 V""}",equivalent_0511,terminology
cpse-01240,catalogue,HPC-EQUIVALENT_0309-01240,WELD NECK FLANGE DN50 PN16 ITEM 0309,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-0309""}",equivalent_0309,unit_format
cpse-01778,maintenance,POW-EQUIVALENT_0444-01778,STEEL BOLT M10 GR B ITEM 0444,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0444""}",equivalent_0444,abbreviation
cpse-00937,catalogue,COA-EQUIVALENT_0234-00937,GATE VALVE 50 MM 150 PSI ITEM 0234,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0234""}",equivalent_0234,exact
cpse-03365,maintenance,GAI-EQUIVALENT_0841-03365,STEEL BOLT M10 GRADE C ITEM 0841,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0841""}",equivalent_0841,exact
cpse-03824,maintenance,ONG-EQUIVALENT_0955-03824,POWER CABLE 4 CORE 240 V बोल्ट ITEM 0955,"{""size"": ""4 core"", ""standard"": ""CPSE-0955"", ""voltage"": ""240 V""}",equivalent_0955,multilingual
cpse-02455,catalogue,GAI-EQUIVALENT_0613-02455,ITEM 0613 STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0613""}",equivalent_0613,terminology
cpse-09453,erp,IOC-SINGLETON_0952-09453,UNIQUE CPSE MATERIAL 0952 CERAMIC LINER,"{""size"": ""1952 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0952,unrelated
cpse-09285,erp,GAI-SINGLETON_0784-09285,UNIQUE CPSE MATERIAL 0784 CERAMIC LINER,"{""size"": ""1784 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0784,unrelated
cpse-05416,catalogue,SAI-EQUIVALENT_1353-05416,WELD NECK FLANGE DN50 PN16 ITEM 1353,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-1353""}",equivalent_1353,unit_format
cpse-03551,maintenance,NTP-EQUIVALENT_0887-03551,ITEM 0887 INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""standard"": ""CPSE-0887"", ""voltage"": ""415 V""}",equivalent_0887,terminology
cpse-08870,maintenance,HPC-SINGLETON_0369-08870,UNIQUE CPSE MATERIAL 0369 CERAMIC LINER,"{""size"": ""1369 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0369,unrelated
cpse-06897,erp,COA-EQUIVALENT_1724-06897,DEEP GROOVE BALL BEARING 6205 ITEM 1724,"{""size"": ""6205"", ""standard"": ""ISO 15-1724""}",equivalent_1724,exact
cpse-08984,maintenance,ONG-SINGLETON_0483-08984,UNIQUE CPSE MATERIAL 0483 CERAMIC LINER,"{""size"": ""1483 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0483,unrelated
cpse-03745,catalogue,GAI-EQUIVALENT_0936-03745,STEEL BOLT M10 GRADE B ITEM 0936,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0936""}",equivalent_0936,exact
cpse-07907,maintenance,COA-EQUIVALENT_1976-07907,ITEM 1976 DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15-1976""}",equivalent_1976,terminology
cpse-05935,catalogue,GAI-EQUIVALENT_1483-05935,ITEM 1483 POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""standard"": ""CPSE-1483"", ""voltage"": ""240 V""}",equivalent_1483,terminology
cpse-07316,maintenance,SAI-EQUIVALENT_1828-07316,STEEL WASHER 10 mm ITEM 1828,"{""size"": ""M10"", ""standard"": ""ISO 7089-1828""}",equivalent_1828,unit_format
cpse-06843,erp,IOC-EQUIVALENT_1710-06843,ITEM 1710 GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-1710""}",equivalent_1710,terminology
cpse-08031,erp,NTP-NEAR_MISS_0015_A-08031,CARBON STEEL PIPE 10 MM SCH 40 ITEM NM0015,"{""size"": ""10 mm"", ""standard"": ""ASTM A106""}",near_miss_0015_a,near_duplicate
cpse-07281,erp,NTP-EQUIVALENT_1820-07281,DEEP GROOVE BALL BEARING 6205 ITEM 1820,"{""size"": ""6205"", ""standard"": ""ISO 15-1820""}",equivalent_1820,exact
cpse-02167,catalogue,COA-EQUIVALENT_0541-02167,ITEM 0541 STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0541""}",equivalent_0541,terminology
cpse-05818,catalogue,POW-EQUIVALENT_1454-05818,STEEL BOLT M12 GR B ITEM 1454,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1454""}",equivalent_1454,abbreviation
cpse-08168,maintenance,POW-NEAR_MISS_0083_B-08168,CARBON STEEL PIPE 12 MM SCH 40 ITEM NM0083,"{""size"": ""12 mm"", ""standard"": ""ASTM A106""}",near_miss_0083_b,near_duplicate
cpse-01555,catalogue,GAI-EQUIVALENT_0388-01555,ITEM 0388 STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089-0388""}",equivalent_0388,terminology
cpse-05708,maintenance,POW-EQUIVALENT_1426-05708,SPIRAL WOUND GASKET DN50 ITEM 1426,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-1426""}",equivalent_1426,unit_format
cpse-07106,maintenance,SAI-EQUIVALENT_1776-07106,STEEL BOLT M10 GR B ITEM 1776,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1776""}",equivalent_1776,abbreviation
cpse-05062,catalogue,BHE-EQUIVALENT_1265-05062,CARBON STEEL PIPE 50 MM SCH 40 ITEM 1265,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-1265""}",equivalent_1265,abbreviation
cpse-00313,catalogue,IOC-EQUIVALENT_0078-00313,GATE VALVE 50 MM 150 PSI ITEM 0078,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0078""}",equivalent_0078,exact
cpse-07301,maintenance,NTP-EQUIVALENT_1825-07301,STEEL BOLT M10 GRADE C ITEM 1825,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1825""}",equivalent_1825,exact
cpse-09335,maintenance,GAI-SINGLETON_0834-09335,UNIQUE CPSE MATERIAL 0834 CERAMIC LINER,"{""size"": ""1834 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0834,unrelated
cpse-06258,erp,POW-EQUIVALENT_1564-06258,STEEL WASHER M10 ITEM 1564,"{""size"": ""M10"", ""standard"": ""ISO 7089-1564""}",equivalent_1564,abbreviation
cpse-08329,catalogue,BPC-NEAR_MISS_0164_A-08329,STEEL BOLT M10 GRADE B ITEM NM0164,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",near_miss_0164_a,near_duplicate
cpse-04976,maintenance,SAI-EQUIVALENT_1243-04976,POWER CABLE 4 CORE 240VAC ITEM 1243,"{""size"": ""4 core"", ""standard"": ""CPSE-1243"", ""voltage"": ""240 V""}",equivalent_1243,unit_format
cpse-03496,catalogue,SAI-EQUIVALENT_0873-03496,WELD NECK FLANGE DN50 PN16 ITEM 0873,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-0873""}",equivalent_0873,unit_format
cpse-02511,erp,NTP-EQUIVALENT_0627-02511,ITEM 0627 STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-0627""}",equivalent_0627,terminology
cpse-06980,maintenance,HPC-EQUIVALENT_1744-06980,STEEL WASHER 10 mm ITEM 1744,"{""size"": ""M10"", ""standard"": ""ISO 7089-1744""}",equivalent_1744,unit_format
cpse-03120,erp,HPC-EQUIVALENT_0779-03120,INDUCTION MOTOR 5 KW 415 V ITEM 0779,"{""size"": ""5 kW"", ""standard"": ""CPSE-0779"", ""voltage"": ""415 V""}",equivalent_0779,unit_format
cpse-03256,catalogue,SAI-EQUIVALENT_0813-03256,WELD NECK FLANGE DN50 PN16 ITEM 0813,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-0813""}",equivalent_0813,unit_format
cpse-00270,erp,HPC-EQUIVALENT_0067-00270,POWER CABLE 4 CORE 240 V ITEM 0067,"{""size"": ""4 core"", ""standard"": ""CPSE-0067"", ""voltage"": ""240 V""}",equivalent_0067,abbreviation
cpse-00726,erp,SAI-EQUIVALENT_0181-00726,STEEL BOLT M10 GR C ITEM 0181,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0181""}",equivalent_0181,abbreviation
cpse-04524,erp,ONG-EQUIVALENT_1130-04524,STEEL BOLT M12 GRADE B बोल्ट ITEM 1130,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1130""}",equivalent_1130,multilingual
cpse-02979,erp,BPC-EQUIVALENT_0744-02979,ITEM 0744 STEEL HEX BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0744""}",equivalent_0744,terminology
cpse-03705,erp,GAI-EQUIVALENT_0926-03705,STEEL BOLT M12 GRADE B ITEM 0926,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-0926""}",equivalent_0926,exact
cpse-07363,catalogue,IOC-EQUIVALENT_1840-07363,ITEM 1840 STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089-1840""}",equivalent_1840,terminology
cpse-01000,catalogue,HPC-EQUIVALENT_0249-01000,WELD NECK FLANGE DN50 PN16 ITEM 0249,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-0249""}",equivalent_0249,unit_format
cpse-06593,maintenance,IOC-EQUIVALENT_1648-06593,STEEL WASHER M10 ITEM 1648,"{""size"": ""M10"", ""standard"": ""ISO 7089-1648""}",equivalent_1648,exact
cpse-06040,catalogue,HPC-EQUIVALENT_1509-06040,WELD NECK FLANGE DN50 PN16 ITEM 1509,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-1509""}",equivalent_1509,unit_format
cpse-01330,catalogue,HPC-EQUIVALENT_0332-01330,DEEP GROOVE BALL BEARING 6205 ITEM 0332,"{""size"": ""6205"", ""standard"": ""ISO 15-0332""}",equivalent_0332,abbreviation
cpse-07757,maintenance,COA-EQUIVALENT_1939-07757,POWER CABLE 4 CORE 240 V ITEM 1939,"{""size"": ""4 core"", ""standard"": ""CPSE-1939"", ""voltage"": ""240 V""}",equivalent_1939,exact
cpse-02533,catalogue,IOC-EQUIVALENT_0633-02533,WELD NECK FLANGE DN50 PN16 ITEM 0633,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-0633""}",equivalent_0633,exact
cpse-00008,maintenance,POW-EQUIVALENT_0001-00008,STEEL BOLT 10 mm GRADE C ITEM 0001,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0001""}",equivalent_0001,unit_format
cpse-02037,erp,COA-EQUIVALENT_0509-02037,CARBON STEEL PIPE 50 MM SCH 40 ITEM 0509,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0509""}",equivalent_0509,exact
cpse-06650,maintenance,HPC-EQUIVALENT_1662-06650,GATE VALVE 50 MM 150 PSI ITEM 1662,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-1662""}",equivalent_1662,abbreviation
cpse-05139,erp,BPC-EQUIVALENT_1284-05139,ITEM 1284 STEEL HEX BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1284""}",equivalent_1284,terminology
cpse-00871,catalogue,NTP-EQUIVALENT_0217-00871,ITEM 0217 STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0217""}",equivalent_0217,terminology
cpse-05374,catalogue,ONG-EQUIVALENT_1343-05374,INDUCTION MOTOR 5 KW 415 V ITEM 1343,"{""size"": ""5 kW"", ""standard"": ""CPSE-1343"", ""voltage"": ""415 V""}",equivalent_1343,abbreviation
cpse-01246,catalogue,SAI-EQUIVALENT_0311-01246,INDUCTION MOTOR 5 KW 415 V ITEM 0311,"{""size"": ""5 kW"", ""standard"": ""CPSE-0311"", ""voltage"": ""415 V""}",equivalent_0311,abbreviation
cpse-04652,maintenance,BHE-EQUIVALENT_1162-04652,SPIRAL WOUND GASKET DN50 ITEM 1162,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-1162""}",equivalent_1162,unit_format
cpse-01720,catalogue,HPC-EQUIVALENT_0429-01720,WELD NECK FLANGE DN50 PN16 ITEM 0429,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-0429""}",equivalent_0429,unit_format
cpse-03326,maintenance,SAI-EQUIVALENT_0831-03326,STEEL HEX NUT M10 GR B ITEM 0831,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-0831""}",equivalent_0831,abbreviation
cpse-06531,erp,NTP-EQUIVALENT_1632-06531,ITEM 1632 STEEL HEX BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1632""}",equivalent_1632,terminology
cpse-00923,maintenance,IOC-EQUIVALENT_0230-00923,ITEM 0230 STEEL HEX BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-0230""}",equivalent_0230,terminology
cpse-01178,maintenance,POW-EQUIVALENT_0294-01178,GATE VALVE 50 MM 150 PSI ITEM 0294,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0294""}",equivalent_0294,abbreviation
cpse-09050,maintenance,HPC-SINGLETON_0549-09050,UNIQUE CPSE MATERIAL 0549 CERAMIC LINER,"{""size"": ""1549 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0549,unrelated
cpse-01354,catalogue,ONG-EQUIVALENT_0338-01354,STEEL BOLT M12 GR B ITEM 0338,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-0338""}",equivalent_0338,abbreviation
cpse-00473,maintenance,IOC-EQUIVALENT_0118-00473,SPIRAL WOUND GASKET DN50 ITEM 0118,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-0118""}",equivalent_0118,exact
cpse-05764,catalogue,ONG-EQUIVALENT_1440-05764,STEEL BOLT M10 GRADE B बोल्ट ITEM 1440,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1440""}",equivalent_1440,multilingual
cpse-04155,erp,GAI-EQUIVALENT_1038-04155,ITEM 1038 GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-1038""}",equivalent_1038,terminology
